datetime_raw,outdoor_c,occupied,facility_j,kwh,cumulative_kwh,demand_kw,SPACE1-1,SPACE2-1,SPACE3-1,SPACE4-1,SPACE5-1,mean_zone_c,heating_sp,cooling_sp,step
 07/02  09:15:00,19.55,True,12415389.941505414,3.448719428195948,180.46320036745328,13.794877712783792,23.57480727297945,23.411149219054323,23.89770786996567,22.856761748027616,23.812887646295863,23.510662751264586,22.2,23.9,133
 07/02  09:30:00,19.7,True,12637557.508474397,3.510432641242888,183.97363300869617,14.041730564971552,23.89061481481439,23.80509577484191,23.89879722608993,23.227266130550923,23.897132165398432,23.743781222339116,22.2,23.9,134
 07/02  09:45:00,19.85,True,12832965.451831248,3.5647126255086796,187.53834563420486,14.258850502034718,23.898438324957684,23.89378319488462,23.89823056071069,23.440438039939966,23.898546061401863,23.80588723637896,22.2,23.9,135
 07/02  10:00:00,20.0,True,12935845.993119296,3.5932905536442488,191.1316361878491,14.373162214576995,23.898371793196187,23.897756366369904,23.89814530084772,23.57154202031497,23.89838703965012,23.83284050407578,22.2,23.9,136
 07/02  10:15:00,20.275,True,13452281.522063296,3.7367448672398043,194.8683810550889,14.946979468959217,23.89817368462125,23.898123324544738,23.8981150383946,23.695380347458435,23.8982527922218,23.857609037448164,22.2,23.9,137
 07/02  10:30:00,20.55,True,13580202.691614645,3.7722785254485123,198.6406595805374,15.089114101794049,23.89808711032886,23.898147631579725,23.898118043386933,23.817190856253315,23.897770431165878,23.881862814542945,22.2,23.9,138
 07/02  10:45:00,20.825000000000003,True,13710971.746688765,3.808603262969101,202.44926284350652,15.234413051876404,23.898030981431464,23.898114620699275,23.898129099336863,23.88881916428364,23.8977210676414,23.896162986678526,22.2,23.9,139
 07/02  11:00:00,21.1,True,13829593.279547954,3.8415536887633204,206.29081653226984,15.366214755053281,23.898013589158047,23.898109054532046,23.89815131818873,23.89714442494433,23.897723505615584,23.89782837848775,22.2,23.9,140
 07/02  11:15:00,21.525,True,13439308.497585315,3.733141249329254,210.0239577815991,14.932564997317016,23.898169491863232,23.898255046677026,23.898287636257027,23.89824443885606,23.897965212885968,23.898184365307863,22.2,23.9,141
 07/02  11:30:00,21.950000000000003,True,13521724.165122429,3.7560344903117855,213.77999227191088,15.024137961247142,23.8982123653065,23.898344609608262,23.898343716179795,23.89838902309432,23.89801805289802,23.89826155341738,22.2,23.9,142
 07/02  11:45:00,22.375,True,13607839.67653983,3.779955465705508,217.5599477376164,15.119821862822032,23.89828444642948,23.8984706070509,23.89840939075471,23.898453629968188,23.89807296113269,23.898338207067194,22.2,23.9,143
 07/02  12:00:00,22.8,True,13689442.490919584,3.8026229141443286,221.36257065176073,15.210491656577315,23.89835124870188,23.89856900999604,23.898456011523248,23.898501572212343,23.898120963209315,23.898399761128566,22.2,23.9,144
 07/02  12:15:00,23.075000000000003,True,12377593.197622858,3.438220332673016,224.80079098443375,13.752881330692064,23.89867947668736,23.898846352053283,23.89873959401904,23.86250384553694,23.89858210826948,23.89147027531322,22.2,23.9,145
 07/02  12:30:00,23.35,True,12378829.295740413,3.4385636932612256,228.23935467769496,13.754254773044902,23.898796441442588,23.898976268734923,23.89884687688337,23.842851304601428,23.89867865311931,23.88762990895632,22.2,23.9,146
 07/02  12:45:00,23.625,True,12401613.635751344,3.4448926765975956,231.68424735429255,13.779570706390382,23.89893638612939,23.89912617654553,23.89898725455904,23.85518456745227,23.898773551731463,23.89020158728354,22.2,23.9,147
 07/02  13:00:00,23.9,True,12427811.238251476,3.4521697884031872,235.13641714269573,13.808679153612749,23.89905182249553,23.899228085830597,23.899103657653917,23.89407625328585,23.89885651718708,23.898063267290592,22.2,23.9,148
 07/02  13:15:00,23.9,True,13479285.446119815,3.744245957255504,238.88066309995125,14.976983829022016,23.89893732858628,23.89911085442292,23.898992288731797,23.89832386712981,23.89859534807045,23.89879193738825,22.2,23.9,149
 07/02  13:30:00,23.9,True,13550030.607004648,3.7638973908346243,242.64456049078586,15.055589563338497,23.89890075307939,23.89903495263432,23.89894476092884,23.8988254042541,23.89857118516506,23.898855411212345,22.2,23.9,150
 07/02  13:45:00,23.9,True,13615885.534866069,3.7821904263516855,246.42675091713755,15.128761705406742,23.89879529408736,23.8988913166857,23.89882362548888,23.898743159077885,23.89850786701298,23.89875225247056,22.2,23.9,151
 07/02  14:00:00,23.9,True,13693035.71659945,3.803621032388736,250.2303719495263,15.214484129554943,23.89869991021915,23.898773898544043,23.898715858101944,23.898618434079573,23.89844325182976,23.898650270554892,22.2,23.9,152
 07/02  14:15:00,23.9,True,14051190.975578193,3.9031086043272754,254.1334805538536,15.612434417309101,23.898599999736533,23.89865510695665,23.89859634467959,23.89851302150506,23.898321577392675,23.8985372100541,22.2,23.9,153
 07/02  14:30:00,23.9,True,14115968.65812379,3.9211024050343855,258.054582958888,15.684409620137542,23.89850430129412,23.898548013786,23.898489485917825,23.898413588027456,23.8982293860684,23.89843695501876,22.2,23.9,154
 07/02  14:45:00,23.9,True,14156155.97102296,3.9322655475063772,261.9868485063944,15.729062190025509,23.898412131921763,23.89845843841149,23.8984006726846,23.89831344029633,23.89813579678564,23.898344096019965,22.2,23.9,155
 07/02  15:00:00,23.9,True,14183969.73054652,3.9399915918184774,265.92684009821284,15.75996636727391,23.898351854437852,23.89840822923639,23.898350119368235,23.898251242595475,23.898063970223497,23.89828508317229,22.2,23.9,156
 07/02  15:15:00,23.625,True,13620380.94219906,3.78343915061085,269.71027924882367,15.1337566024434,23.89841173849231,23.89846975540541,23.898418553437857,23.898301435019736,23.89814513231109,23.898349322933278,22.2,23.9,157
 07/02  15:30:00,23.35,True,13607173.168513916,3.779770324587199,273.4900495734109,15.119081298348796,23.89840202535669,23.89846700496007,23.89841750706184,23.89829089713657,23.898111775309044,23.898337841964842,22.2,23.9,158
 07/02  15:45:00,23.075000000000003,True,13622859.713412363,3.7841276981701006,277.274177271581,15.136510792680403,23.89836403792752,23.89844653985309,23.898396803071737,23.89823537794855,23.89806852566987,23.898302256894155,22.2,23.9,159
 07/02  16:00:00,22.8,True,13637948.081262885,3.788318911461912,281.06249618304287,15.153275645847648,23.89834217742068,23.898430561926705,23.898379974198217,23.89846118639004,23.89803327149796,23.898329434286723,22.2,23.9,160
 07/02  16:15:00,22.8,True,12507856.500690993,3.4744045835252755,284.5369007665681,13.897618334101102,23.898493544363934,23.898569136241235,23.89852852634669,23.89860812841856,23.89827559421497,23.898494985917075,22.2,23.9,161
 07/02  16:30:00,22.8,True,12502947.668053187,3.473041018903663,288.00994178547177,13.892164075614652,23.89846499293145,23.89853894096665,23.89849704907768,23.898581165822563,23.898241178108304,23.89846466538133,22.2,23.9,162
 07/02  16:45:00,22.8,True,12480207.398203548,3.466724277278763,291.47666606275055,13.866897109115053,23.898447752410974,23.89851534426232,23.89847148525663,23.89860131520397,23.898185927613063,23.89844436494939,22.2,23.9,163
 07/02  17:00:00,22.8,True,12419401.138231508,3.449833649508752,294.92649971225933,13.799334598035008,23.89846627585153,23.898516897855394,23.89847133528539,23.898679237448853,23.89814356070223,23.898455461428682,22.2,23.9,164
 07/02  17:15:00,22.525,True,12344646.898758084,3.4290685829883563,298.3555682952477,13.716274331953425,23.898494339683484,23.898534523579077,23.89848960870037,23.898740947729173,23.89811732776299,23.898475349491015,22.2,23.9,165
 07/02  17:30:00,22.25,True,12269667.042819433,3.40824084522762,301.7638091404753,13.63296338091048,23.898521703361915,23.84919829936839,23.898511620282807,23.89878112710308,23.898103238211647,23.888623197665567,22.2,23.9,166
 07/02  17:45:00,21.975,True,12206735.68808754,3.3907599133576496,305.154569053833,13.563039653430598,23.898535894309493,23.76645739951805,23.89852546902987,23.898775703852497,23.898094529938685,23.87207779932972,22.2,23.9,167
 07/02  18:00:00,21.7,True,12143714.161283111,3.3732539336897527,308.5278229875227,13.49301573475901,23.898548041325444,23.67358913074308,23.898538851276587,23.898762933835727,23.898090488685384,23.853505889173242,22.2,23.9,168
 07/02  18:15:00,21.425,True,7756622.132641117,2.1546172590669768,310.6824402465897,8.618469036267907,23.837694308903902,23.190533010156724,23.86008808179249,23.89933315427687,23.89940478912382,23.737410668850764,22.2,23.9,169
 07/02  18:30:00,21.15,True,7568546.337461056,2.102373982628071,312.7848142292178,8.409495930512284,23.694512240131324,22.769095759591774,23.73428335884897,23.899449786815097,23.899441871659526,23.599356603409337,22.2,23.9,170
 07/02  18:45:00,20.875,True,7455671.662387372,2.0710199062187145,314.8558341354365,8.284079624874858,23.52647409767,22.5208980773004,23.57068272304931,23.89927685992611,23.87140947974408,23.47774824753798,22.2,23.9,171
 07/02  19:00:00,20.6,True,7342197.665939374,2.039499351649826,316.89533348708636,8.157997406599304,23.36255031608652,22.34463259467292,23.406688393634827,23.89931811607041,23.816647876970883,23.36596745948711,22.2,23.9,172
 07/02  19:15:00,20.025,False,4517043.922087044,1.2547344228019568,318.1500679098883,5.018937691207827,22.8930306791626,22.206408935004124,22.93871879100555,23.513721364904733,23.40893036096348,22.9921620262081,22.2,23.9,173
 07/02  19:30:00,19.450000000000003,False,4411736.762803488,1.22548243411208,319.3755503440004,4.90192973644832,22.407068878197407,22.201535984980037,22.446005997547832,22.91154124420767,22.933856347219173,22.580001690430425,22.2,23.9,174
 07/02  19:45:00,18.875,False,4314012.422519187,1.1983367840331076,320.5738871280335,4.7933471361324305,22.20527076288144,22.201521295892142,22.205497137909013,22.438931366149284,22.674678120100666,22.34517973658651,22.2,23.9,175
 07/02  20:00:00,18.3,False,4216971.306025528,1.1713809183404245,321.74526804637395,4.685523673361698,22.201005179735148,22.200898972065158,22.19958201577905,22.214720951333724,22.48693922681732,22.260629269146087,22.2,23.9,176
 07/02  20:15:00,17.900000000000002,False,1440000.0,0.39999999999999997,322.14526804637393,1.5999999999999999,22.259489524508854,22.25244545982727,22.24571597014542,22.65099707332621,22.5150914385815,22.384747893277847,16.7,29.4,177
 07/02  20:30:00,17.5,False,1440000.0,0.39999999999999997,322.5452680463739,1.5999999999999999,22.27754710695501,22.26620817525822,22.253556236463183,22.97258384023375,22.60650700534448,22.47528047285093,16.7,29.4,178
 07/02  20:45:00,17.099999999999998,False,1440000.0,0.39999999999999997,322.9452680463739,1.5999999999999999,22.201829652702187,22.19815874256533,22.1739797595325,22.954232250866752,22.622186478084945,22.43007737675034,16.7,29.4,179
 07/02  21:00:00,16.7,False,1440000.0,0.39999999999999997,323.34526804637386,1.5999999999999999,22.0796791016203,22.090949763597425,22.05097012363905,22.775176491942307,22.56837534059773,22.31303016427936,16.7,29.4,180
 07/02  21:15:00,16.549999999999997,False,427500.0,0.11875,323.46401804637384,0.475,21.93249608071223,21.95886442824748,21.903392367504445,22.563638657747248,22.46159825601084,22.163997958044448,16.7,29.4,181
 07/02  21:30:00,16.4,False,427500.0,0.11875,323.5827680463738,0.475,21.751733055863628,21.792883530206005,21.721972553900823,22.33431969699683,22.299227405754603,21.98002724854438,16.7,29.4,182
 07/02  21:45:00,16.25,False,427500.0,0.11875,323.7015180463738,0.475,21.5897903516687,21.6435129328637,21.55936260345914,22.129004168933744,22.14801165741205,21.813936342867464,16.7,29.4,183
 07/02  22:00:00,16.1,False,427500.0,0.11875,323.82026804637377,0.475,21.455729558589223,21.51803355664021,21.42486744063742,21.94976654915231,22.02857829257457,21.675395079518744,16.7,29.4,184
 07/02  22:15:00,15.825,False,427500.0,0.11875,323.93901804637375,0.475,21.33403505160596,21.40262943097493,21.30332171319521,21.783639196283847,21.93078851204948,21.550882780821883,16.7,29.4,185
 07/02  22:30:00,15.55,False,427500.0,0.11875,324.0577680463737,0.475,21.216563170229065,21.29076661540921,21.1864304989066,21.62568009493522,21.8427663886495,21.432441353625922,16.7,29.4,186
 07/02  22:45:00,15.275,False,427500.0,0.11875,324.1765180463737,0.475,21.10284851629806,21.18245484151966,21.073490270751225,21.47624359665568,21.759531901807403,21.318913825406405,16.7,29.4,187
 07/02  23:00:00,15.0,False,427500.0,0.11875,324.2952680463737,0.475,20.993889542349077,21.07857091680352,20.965388063562248,21.335838319279937,21.68046144132421,21.210829656663797,16.7,29.4,188
 07/02  23:15:00,14.85,False,427500.0,0.11875,324.41401804637366,0.475,20.89345277954287,20.981452926590933,20.86534879178829,21.206372343791497,21.605789726712377,21.110483313685194,16.7,29.4,189
 07/02  23:30:00,14.7,False,427500.0,0.11875,324.53276804637363,0.475,20.800894719108012,20.890481283210995,20.785676170299094,21.08684585057746,21.535382204219346,21.01985604548298,16.7,29.4,190
 07/02  23:45:00,14.55,False,427500.0,0.11875,324.6515180463736,0.475,20.732705486640334,20.804334194103298,20.716983134758426,20.9755826244403,21.46885409909384,20.93969190780724,16.7,29.4,191
 07/02  24:00:00,14.4,False,427500.0,0.11875,324.7702680463736,0.475,20.67223333028847,20.73534987071399,20.652362407501343,20.87155398563092,21.405873145767668,20.86747454798048,16.7,29.4,192
 07/03  00:15:00,14.0,False,427500.0,0.11875,324.88901804637356,0.475,20.60677870370424,20.66993963284922,20.585401914688795,20.785984282030864,21.34621815958819,20.79886453857226,16.7,29.4,193
 07/03  00:30:00,13.6,False,427500.0,0.11875,325.00776804637354,0.475,20.538277137531487,20.603586129141693,20.51725418272549,20.70636465917528,21.289653247667584,20.73102707124831,16.7,29.4,194
 07/03  00:45:00,13.2,False,427500.0,0.11875,325.1265180463735,0.475,20.47041634806997,20.537742760937043,20.449997021881472,20.628088719270604,21.23587442901736,20.664423855835288,16.7,29.4,195
 07/03  01:00:00,12.8,False,427500.0,0.11875,325.2452680463735,0.475,20.404053355384605,20.47341364510328,20.38408965396314,20.551956166914508,21.18454131458112,20.59961082718933,16.7,29.4,196
 07/03  01:15:00,12.8,False,427500.0,0.11875,325.3640180463735,0.475,20.34744541181053,20.41694954680467,20.327422481610288,20.485143843522017,21.135369587105576,20.542466174170613,16.7,29.4,197
 07/03  01:30:00,12.8,False,427500.0,0.11875,325.48276804637345,0.475,20.298843441584413,20.366813926225674,20.278474490861274,20.42616388143178,21.0882357490634,20.491706297833307,16.7,29.4,198
 07/03  01:45:00,12.8,False,427500.0,0.11875,325.6015180463734,0.475,20.25460505667421,20.320443597398786,20.233836220134343,20.372025076929155,21.043130298332347,20.44480804989377,16.7,29.4,199
 07/03  02:00:00,12.8,False,427500.0,0.11875,325.7202680463734,0.475,20.21316631123805,20.276807838831672,20.19200094991325,20.32161563385078,21.00006991607304,20.40073212998136,16.7,29.4,200
 07/03  02:15:00,12.650000000000002,False,427500.0,0.11875,325.8390180463734,0.475,20.170947866022917,20.233254648558724,20.14957965661651,20.27234168366691,20.96169225804308,20.357563222581625,16.7,29.4,201
 07/03  02:30:00,12.5,False,427500.0,0.11875,325.95776804637336,0.475,20.12873157751254,20.19039247174413,20.10728968765805,20.224510274449685,20.922889971326377,20.314762796538155,16.7,29.4,202
 07/03  02:45:00,12.349999999999998,False,427500.0,0.11875,326.07651804637334,0.475,20.087872139489377,20.149166680296148,20.06640423139092,20.178916407768,20.885786818278127,20.27362925544451,16.7,29.4,203
 07/03  03:00:00,12.2,False,427500.0,0.11875,326.1952680463733,0.475,20.04902176486364,20.110022741044972,20.02754948962817,20.135950147708293,20.849990872421948,20.234507003133405,16.7,29.4,204
 07/03  03:15:00,12.075,False,427500.0,0.11875,326.3140180463733,0.475,20.012761202069104,20.073163633565198,19.99114917754845,20.09576375254239,20.81509379902195,20.19758631294942,16.7,29.4,205
 07/03  03:30:00,11.95,False,427500.0,0.11875,326.43276804637327,0.475,19.978331341656133,20.037939685594,19.95647791610059,20.05764305176753,20.78101286480348,20.162280971984348,16.7,29.4,206
 07/03  03:45:00,11.825,False,427500.0,0.11875,326.55151804637325,0.475,19.945169626683995,20.00396613779563,19.923037901195062,20.021144605962043,20.747818979757746,20.128227450278892,16.7,29.4,207
 07/03  04:00:00,11.7,False,427500.0,0.11875,326.6702680463732,0.475,19.91312005679769,19.97114660532083,19.890697029866388,19.9861236999827,20.715585735894837,20.095334625572487,16.7,29.4,208
 07/03  04:15:00,11.825,False,427500.0,0.11875,326.7890180463732,0.475,19.88665547169068,19.94307976589519,19.86385301237827,19.956137121107723,20.68434959381252,20.06681499297688,16.7,29.4,209
 07/03  04:30:00,11.95,False,427500.0,0.11875,326.9077680463732,0.475,19.874257984875435,19.93364232522984,19.85720848514562,19.94502589659251,20.654446729930072,20.052916284354694,16.7,29.4,210
 07/03  04:45:00,12.075,False,427500.0,0.11875,327.02651804637316,0.475,19.87493577351028,20.0206579893868,20.01186231936354,19.951097208543143,20.633548283082657,20.098420314777286,16.7,29.4,211
